date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2024-12-31,-35.99819713058627,-36.71702047305575,-35.2492162324065,33300624449
2025-01-01,-38.27176602617801,-39.02341428839295,-37.57859621313104,33300624449
2025-01-02,-40.63823094040464,-41.41796833779105,-39.92420118678674,33300624449
2025-01-03,-43.05427053758597,-43.78664420542068,-42.33626493808892,33300624449
2025-01-04,-45.47104265360485,-46.21734212605839,-44.711337415069785,33300624449
2025-01-05,-47.83493421811269,-48.570104982566306,-47.06211309696285,33300624449
2025-01-06,-50.08848152030986,-50.81167522399631,-49.302105294951886,33300624449
2025-01-07,-52.17144605934748,-52.950687807359394,-51.43863194287246,33300624449
2025-01-08,-54.022026338922295,-54.77553626270857,-53.290971275582024,33300624449
2025-01-09,-55.57818143053078,-56.32447815944571,-54.84615485000582,33300624449
2025-01-10,-56.77903808003139,-57.58521090857202,-56.05405587496016,33300624449
2025-01-11,-57.56634969455469,-58.34263388098431,-56.867784943746244,33300624449
2025-01-12,-57.88597283644094,-58.651774944965595,-57.16929057868367,33300624449
2025-01-13,-57.68932496446932,-58.41804061549391,-56.93480382147922,33300624449
2025-01-14,-56.934786178118785,-57.71447091877983,-56.153238130563786,33300624449
2025-01-15,-55.589007691123584,-56.34018851527643,-54.77004781745146,33300624449
2025-01-16,-53.62809071607694,-54.34351610255604,-52.89168813991412,33300624449
2025-01-17,-51.03860138557278,-51.8218181563666,-50.25439470353327,33300624449
2025-01-18,-47.81839024264746,-48.59338525739224,-47.011486606224025,33300624449
2025-01-19,-43.97718865419225,-44.75920174731766,-43.2226112701392,33300624449
2025-01-20,-39.53695915866994,-40.26765388566898,-38.76918195157712,33300624449
2025-02-11,10.755511466404503,8.996656134142068,12.874514774489294,33300985333
2025-02-12,10.736458661471849,8.620184251971866,12.635124944406533,33300985333
2025-02-13,10.684374993458261,8.672709448567572,12.544996029268368,33300985333
2025-02-14,10.598692891620447,8.475562097368407,12.608581564318648,33300985333
2025-02-15,10.47956582838842,8.575877643837382,12.535874882176493,33300985333
2025-02-16,10.327865183272246,8.480804591313015,12.221611550242129,33300985333
2025-02-17,10.14516050909709,8.079870853052013,12.161007825801425,33300985333
2025-02-18,9.933683726375019,7.98497431788116,11.780099046789212,33300985333
2025-02-19,9.696278153534449,7.824658136356868,11.635740844353649,33300985333
2025-02-20,9.43633363876857,7.4442515785255745,11.292397524524885,33300985333
2025-02-21,9.157709384554458,7.126804314068447,11.06739812620341,33300985333
